"uniprot_id","enriched_term"
"Q17IL0","Neurogenesis"
"Q17K20","Neurogenesis"
"Q17M42","Neurogenesis"
"Q17MT6","Neurogenesis"
"Q17MX1","Neurogenesis"
"Q17MX6","Neurogenesis"
"Q17MX7","Neurogenesis"
"Q17N01","Neurogenesis"
"Q17NC1","Neurogenesis"
"Q17NJ1","Neurogenesis"
"Q17NP6","Neurogenesis"
"Q17PG3","Neurogenesis"
"Q17PT9","Neurogenesis"
"Q17PU2","Neurogenesis"
"J9EAF0","Multicellular organismal process"
"J9EAN8","Multicellular organismal process"
"J9HTV7","Multicellular organismal process"
"Q0C7B1","Multicellular organismal process"
"Q0IE98","Multicellular organismal process"
"Q0IE99","Multicellular organismal process"
"Q0IF14","Multicellular organismal process"
"Q0IFC5","Multicellular organismal process"
"Q0IG29","Multicellular organismal process"
"Q16EP6","Multicellular organismal process"
"Q16FK4","Multicellular organismal process"
"Q16G14","Multicellular organismal process"
"Q16GL8","Multicellular organismal process"
"Q16HK0","Multicellular organismal process"
"Q16I15","Multicellular organismal process"
"Q16I75","Multicellular organismal process"
"Q16I88","Multicellular organismal process"
"Q16II4","Multicellular organismal process"
"Q16II5","Multicellular organismal process"
"Q16IN4","Multicellular organismal process"
"Q16IW8","Multicellular organismal process"
"Q16JC3","Multicellular organismal process"
"Q16JN7","Multicellular organismal process"
"Q16JU1","Multicellular organismal process"
"Q16KQ8","Multicellular organismal process"
"Q16KQ9","Multicellular organismal process"
"Q16KR0","Multicellular organismal process"
"Q16L96","Multicellular organismal process"
"Q16LK0","Multicellular organismal process"
"Q16LS6","Multicellular organismal process"
"Q16LU2","Multicellular organismal process"
"Q16LX7","Multicellular organismal process"
"Q16M53","Multicellular organismal process"
"Q16M54","Multicellular organismal process"
"Q16MK4","Multicellular organismal process"
"Q16N83","Multicellular organismal process"
"Q16N85","Multicellular organismal process"
"Q16NB0","Multicellular organismal process"
"Q16NC7","Multicellular organismal process"
"Q16ND4","Multicellular organismal process"
"Q16NP6","Multicellular organismal process"
"Q16P38","Multicellular organismal process"
"Q16PP6","Multicellular organismal process"
"Q16PT5","Multicellular organismal process"
"Q16QJ6","Multicellular organismal process"
"Q16QU1","Multicellular organismal process"
"Q16R23","Multicellular organismal process"
"Q16R65","Multicellular organismal process"
"Q16R88","Multicellular organismal process"
"Q16RM1","Multicellular organismal process"
"Q16RN4","Multicellular organismal process"
"Q16RU6","Multicellular organismal process"
"Q16RY8","Multicellular organismal process"
"Q16S36","Multicellular organismal process"
"Q16SB0","Multicellular organismal process"
"Q16TM2","Multicellular organismal process"
"Q16TR7","Multicellular organismal process"
"Q16TV9","Multicellular organismal process"
"Q16TX6","Multicellular organismal process"
"Q16U10","Multicellular organismal process"
"Q16U87","Multicellular organismal process"
"Q16U90","Multicellular organismal process"
"Q16UC4","Multicellular organismal process"
"Q16UG5","Multicellular organismal process"
"Q16UU9","Multicellular organismal process"
"Q16VM1","Multicellular organismal process"
"Q16VP6","Multicellular organismal process"
"Q16W03","Multicellular organismal process"
"Q16WF1","Multicellular organismal process"
"Q16WM1","Multicellular organismal process"
"Q16WV5","Multicellular organismal process"
"Q16XA3","Multicellular organismal process"
"Q16XT3","Multicellular organismal process"
"Q16Y82","Multicellular organismal process"
"Q16YG3","Multicellular organismal process"
"Q16YG5","Multicellular organismal process"
"Q16YG8","Multicellular organismal process"
"Q16YZ8","Multicellular organismal process"
"Q16YZ9","Multicellular organismal process"
"Q16Z01","Multicellular organismal process"
"Q16ZB6","Multicellular organismal process"
"Q170K4","Multicellular organismal process"
"Q170K8","Multicellular organismal process"
"Q170V1","Multicellular organismal process"
"Q171J8","Multicellular organismal process"
"Q172L3","Multicellular organismal process"
"Q173B0","Multicellular organismal process"
"Q174K3","Multicellular organismal process"
"Q174R8","Multicellular organismal process"
"Q174R9","Multicellular organismal process"
"Q174W8","Multicellular organismal process"
"Q176R2","Multicellular organismal process"
"Q176T7","Multicellular organismal process"
"Q177R3","Multicellular organismal process"
"Q177S2","Multicellular organismal process"
"Q178N5","Multicellular organismal process"
"Q17A00","Multicellular organismal process"
"Q17AG5","Multicellular organismal process"
"Q17AX2","Multicellular organismal process"
"Q17B43","Multicellular organismal process"
"Q17B44","Multicellular organismal process"
"Q17BK4","Multicellular organismal process"
"Q17BN5","Multicellular organismal process"
"Q17BY7","Multicellular organismal process"
"Q17C29","Multicellular organismal process"
"Q17C39","Multicellular organismal process"
"Q17C93","Multicellular organismal process"
"Q17CG1","Multicellular organismal process"
"Q17D24","Multicellular organismal process"
"Q17DB6","Multicellular organismal process"
"Q17DL2","Multicellular organismal process"
"Q17DM5","Multicellular organismal process"
"Q17E44","Multicellular organismal process"
"Q17EB3","Multicellular organismal process"
"Q17EP7","Multicellular organismal process"
"Q17F07","Multicellular organismal process"
"Q17F08","Multicellular organismal process"
"Q17F71","Multicellular organismal process"
"Q17G54","Multicellular organismal process"
"Q17G69","Multicellular organismal process"
"Q17G70","Multicellular organismal process"
"Q17GF2","Multicellular organismal process"
"Q17GI1","Multicellular organismal process"
"Q17GP3","Multicellular organismal process"
"Q17GP4","Multicellular organismal process"
"Q17H75","Multicellular organismal process"
"Q17HA9","Multicellular organismal process"
"Q17HG6","Multicellular organismal process"
"Q17HS6","Multicellular organismal process"
"Q17I67","Multicellular organismal process"
"Q17IA0","Multicellular organismal process"
"Q17IC7","Multicellular organismal process"
"Q17IK5","Multicellular organismal process"
"Q17IL0","Multicellular organismal process"
"Q17J27","Multicellular organismal process"
"Q17J33","Multicellular organismal process"
"Q17JY3","Multicellular organismal process"
"Q17K20","Multicellular organismal process"
"Q17K58","Multicellular organismal process"
"Q17K67","Multicellular organismal process"
"Q17K68","Multicellular organismal process"
"Q17K92","Multicellular organismal process"
"Q17K93","Multicellular organismal process"
"Q17KU1","Multicellular organismal process"
"Q17L13","Multicellular organismal process"
"Q17L66","Multicellular organismal process"
"Q17L67","Multicellular organismal process"
"Q17LA6","Multicellular organismal process"
"Q17LI9","Multicellular organismal process"
"Q17M42","Multicellular organismal process"
"Q17MI1","Multicellular organismal process"
"Q17MT6","Multicellular organismal process"
"Q17MX1","Multicellular organismal process"
"Q17MX6","Multicellular organismal process"
"Q17MX7","Multicellular organismal process"
"Q17N01","Multicellular organismal process"
"Q17NC1","Multicellular organismal process"
"Q17NE5","Multicellular organismal process"
"Q17NG8","Multicellular organismal process"
"Q17NJ1","Multicellular organismal process"
"Q17NP6","Multicellular organismal process"
"Q17NT7","Multicellular organismal process"
"Q17PG3","Multicellular organismal process"
"Q17PN7","Multicellular organismal process"
"Q17PT9","Multicellular organismal process"
"Q17PU2","Multicellular organismal process"
"Q1HR69","Multicellular organismal process"
"Q1HRW3","Multicellular organismal process"
"Q0IE98","Generation of neurons"
"Q0IE99","Generation of neurons"
"Q0IFC5","Generation of neurons"
"Q0IG29","Generation of neurons"
"Q16FK4","Generation of neurons"
"Q16GL8","Generation of neurons"
"Q16HK0","Generation of neurons"
"Q16I15","Generation of neurons"
"Q16I88","Generation of neurons"
"Q16IN4","Generation of neurons"
"Q16L96","Generation of neurons"
"Q16LK0","Generation of neurons"
"Q16LU2","Generation of neurons"
"Q16LX7","Generation of neurons"
"Q16M53","Generation of neurons"
"Q16M54","Generation of neurons"
"Q16N85","Generation of neurons"
"Q16PP6","Generation of neurons"
"Q16R23","Generation of neurons"
"Q16R65","Generation of neurons"
"Q16RU6","Generation of neurons"
"Q16SB0","Generation of neurons"
"Q16UC4","Generation of neurons"
"Q16W03","Generation of neurons"
"Q16WF1","Generation of neurons"
"Q16WM1","Generation of neurons"
"Q16XT3","Generation of neurons"
"Q16Y82","Generation of neurons"
"Q16YG3","Generation of neurons"
"Q16YG8","Generation of neurons"
"Q16YZ8","Generation of neurons"
"Q16YZ9","Generation of neurons"
"Q170K4","Generation of neurons"
"Q170K8","Generation of neurons"
"Q171J8","Generation of neurons"
"Q172L3","Generation of neurons"
"Q174K3","Generation of neurons"
"Q174W8","Generation of neurons"
"Q177R3","Generation of neurons"
"Q17BY7","Generation of neurons"
"Q17C29","Generation of neurons"
"Q17C39","Generation of neurons"
"Q17C93","Generation of neurons"
"Q17E44","Generation of neurons"
"Q17EB3","Generation of neurons"
"Q17F07","Generation of neurons"
"Q17F08","Generation of neurons"
"Q17F71","Generation of neurons"
"Q17GI1","Generation of neurons"
"Q17GP3","Generation of neurons"
"Q17HG6","Generation of neurons"
"Q17HS6","Generation of neurons"
"Q17I67","Generation of neurons"
"Q17IA0","Generation of neurons"
"Q17IL0","Generation of neurons"
"Q17K20","Generation of neurons"
"Q17M42","Generation of neurons"
"Q17MT6","Generation of neurons"
"Q17MX1","Generation of neurons"
"Q17MX6","Generation of neurons"
"Q17MX7","Generation of neurons"
"Q17N01","Generation of neurons"
"Q17NC1","Generation of neurons"
"Q17NJ1","Generation of neurons"
"Q17NP6","Generation of neurons"
"Q17PG3","Generation of neurons"
"Q17PT9","Generation of neurons"
"Q17PU2","Generation of neurons"
"J9EAF0","Cell development"
"J9EAN8","Cell development"
"Q0IFC5","Cell development"
"Q0IG29","Cell development"
"Q16FK4","Cell development"
"Q16GK5","Cell development"
"Q16GL8","Cell development"
"Q16I15","Cell development"
"Q16I88","Cell development"
"Q16IN4","Cell development"
"Q16JN7","Cell development"
"Q16L96","Cell development"
"Q16LX7","Cell development"
"Q16M53","Cell development"
"Q16M54","Cell development"
"Q16N83","Cell development"
"Q16N85","Cell development"
"Q16NB0","Cell development"
"Q16NC7","Cell development"
"Q16PP6","Cell development"
"Q16R23","Cell development"
"Q16R65","Cell development"
"Q16RM1","Cell development"
"Q16RU6","Cell development"
"Q16SB0","Cell development"
"Q16TM2","Cell development"
"Q16U87","Cell development"
"Q16U90","Cell development"
"Q16UC4","Cell development"
"Q16W03","Cell development"
"Q16WF1","Cell development"
"Q16WM1","Cell development"
"Q16XA3","Cell development"
"Q16XT3","Cell development"
"Q16Y82","Cell development"
"Q16YG3","Cell development"
"Q16YG5","Cell development"
"Q16YG8","Cell development"
"Q16YZ8","Cell development"
"Q16YZ9","Cell development"
"Q16Z01","Cell development"
"Q16ZB6","Cell development"
"Q170K4","Cell development"
"Q170K8","Cell development"
"Q170V1","Cell development"
"Q171J8","Cell development"
"Q172L3","Cell development"
"Q174K3","Cell development"
"Q174W8","Cell development"
"Q177R3","Cell development"
"Q177S2","Cell development"
"Q178N5","Cell development"
"Q17BN5","Cell development"
"Q17BY7","Cell development"
"Q17C29","Cell development"
"Q17C39","Cell development"
"Q17C93","Cell development"
"Q17D24","Cell development"
"Q17DL2","Cell development"
"Q17E44","Cell development"
"Q17EB3","Cell development"
"Q17F07","Cell development"
"Q17F08","Cell development"
"Q17G69","Cell development"
"Q17GI1","Cell development"
"Q17GP3","Cell development"
"Q17HG6","Cell development"
"Q17HS6","Cell development"
"Q17I67","Cell development"
"Q17IL0","Cell development"
"Q17J33","Cell development"
"Q17JY3","Cell development"
"Q17K20","Cell development"
"Q17KU1","Cell development"
"Q17L66","Cell development"
"Q17L67","Cell development"
"Q17M42","Cell development"
"Q17MT6","Cell development"
"Q17MX1","Cell development"
"Q17MX6","Cell development"
"Q17MX7","Cell development"
"Q17N01","Cell development"
"Q17NC1","Cell development"
"Q17NE5","Cell development"
"Q17NJ1","Cell development"
"Q17NP6","Cell development"
"Q17PG3","Cell development"
"Q17PT9","Cell development"
"J9EAN8","Animal organ morphogenesis"
"J9HTV7","Animal organ morphogenesis"
"Q0C7B1","Animal organ morphogenesis"
"Q0IE98","Animal organ morphogenesis"
"Q0IE99","Animal organ morphogenesis"
"Q0IG29","Animal organ morphogenesis"
"Q16FK4","Animal organ morphogenesis"
"Q16G14","Animal organ morphogenesis"
"Q16GK5","Animal organ morphogenesis"
"Q16HK0","Animal organ morphogenesis"
"Q16IN4","Animal organ morphogenesis"
"Q16KQ8","Animal organ morphogenesis"
"Q16KQ9","Animal organ morphogenesis"
"Q16KR0","Animal organ morphogenesis"
"Q16L96","Animal organ morphogenesis"
